id_x,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,id_y,nome,email,cidade,estado,data_cadastro,segmento,canal_aquisicao
9149,1300,2023-11-13,entregue,1027.31,site,sim,1300,Letícia Martins,leticia.martins768@gmail.com,Guarulhos,SP,2023-07-16,B2C,redes_sociais
9150,2423,2023-04-19,entregue,2301.07,app,sim,2423,Yasmin Oliveira,yasmin.oliveira646@yahoo.com.br,Rio de Janeiro,RJ,2023-12-12,B2C,redes_sociais
9151,1974,2023-10-20,entregue,1544.38,site,não,1974,Beatriz Ribeiro,beatriz.ribeiro595@uol.com.br,Cuiabá,MT,2024-10-04,B2C,redes_sociais
9152,74,2023-08-14,entregue,580.54,app,não,74,Wanessa Rocha,wanessa.rocha83@uol.com.br,Porto Alegre,RS,2023-06-04,B2C,paid_search
9153,800,2023-03-30,cancelado,2242.98,app,sim,800,Ana Freitas,ana.freitas876@outlook.com,Serra,ES,2024-07-10,B2C,redes_sociais
9154,1726,2023-11-16,devolvido,656.84,site,não,1726,Nelson Lopes,nelson.lopes145@gmail.com,Cuiabá,MT,2024-09-23,B2C,paid_search
9155,33,2023-03-10,entregue,2007.6,site,não,33,Kleber Campos,kleber.campos493@outlook.com,São Luís,MA,2024-02-15,B2C,paid_search
9156,1551,2023-11-27,em_transito,2126.16,site,sim,1551,Tânia Carvalho,tania.carvalho839@outlook.com,Feira de Santana,BA,2023-07-12,B2C,indicação
9157,2258,2024-09-28,cancelado,1743.92,site,não,2258,Otávio Santos,otávio.santos495@outlook.com,Teresina,PI,2023-12-03,B2C,indicação
9158,1029,2024-07-13,devolvido,1320.2,site,não,1029,Sandra Vieira,sandra.vieira165@terra.com.br,Natal,RN,2024-12-04,B2C,redes_sociais
9159,2117,2023-11-27,cancelado,1603.21,site,não,2117,Daniela Almeida,daniela.almeida44@outlook.com,Belo Horizonte,MG,2023-08-13,B2C,paid_search
9160,1605,2024-08-30,entregue,891.49,app,não,1605,Helena Correia,helena.correia12@outlook.com,Santos,SP,2023-11-07,B2B,redes_sociais
9161,2685,2023-02-03,em_transito,570.1,app,sim,2685,Olívia Moreira,olivia.moreira847@hotmail.com,Belo Horizonte,MG,2023-09-19,B2C,paid_search
9162,1563,2023-07-02,em_transito,2499.39,marketplace,não,1563,Amanda Alves,amanda.alves752@hotmail.com,Teresina,PI,2024-05-22,B2C,paid_search
9163,1794,2024-06-27,entregue,2160.89,site,não,1794,Caio Gomes,caio.gomes319@yahoo.com.br,Feira de Santana,BA,2024-11-22,B2C,orgânico
9164,981,2024-07-20,entregue,1676.83,marketplace,não,981,Vera Andrade,vera.andrade837@hotmail.com,Aparecida de Goiânia,GO,2024-09-03,B2C,indicação
9165,1132,2023-11-28,cancelado,456.64,site,sim,1132,Rafael Pinto,rafael.pinto127@yahoo.com.br,Salvador,BA,2024-10-28,B2C,redes_sociais
9166,612,2023-11-05,entregue,1183.36,app,não,612,Olívia Ferreira,olivia.ferreira784@yahoo.com.br,Aparecida de Goiânia,GO,2024-01-26,B2C,orgânico
9167,216,2023-09-24,entregue,2415.35,app,não,216,Vera Figueiredo,vera.figueiredo739@hotmail.com,Aparecida de Goiânia,GO,2023-02-14,B2C,paid_search
9168,480,2024-01-17,entregue,1724.37,app,sim,480,Otávio Duarte,otávio.duarte388@hotmail.com,João Pessoa,PB,2024-12-06,B2C,paid_search
9169,2122,2024-03-17,entregue,1931.53,marketplace,não,2122,Renata Figueiredo,renata.figueiredo273@yahoo.com.br,Diadema,SP,2024-01-19,B2C,paid_search
9170,1046,2024-04-09,entregue,399.92,site,não,1046,Hanna Rodrigues,hanna.rodrigues431@yahoo.com.br,Ananindeua,PA,2024-07-14,B2C,redes_sociais
9171,745,2023-09-29,em_transito,1613.13,app,sim,745,Zélia Cavalcanti,zelia.cavalcanti261@terra.com.br,Contagem,MG,2024-04-08,B2C,redes_sociais
9172,162,2024-11-01,cancelado,1296.41,app,sim,162,Ulisses Andrade,ulisses.andrade924@uol.com.br,Aracaju,SE,2023-03-04,B2C,paid_search
9173,2002,2023-11-14,cancelado,363.06,marketplace,não,2002,Ivan Correia,ivan.correia720@uol.com.br,Mogi das Cruzes,SP,2024-06-18,B2C,paid_search
9174,2061,2024-07-01,devolvido,8092.84,site,não,2061,Caio Dias,caio.dias280@gmail.com,Porto Velho,RO,2024-11-06,B2B,orgânico
9175,2538,2023-11-20,entregue,9627.23,app,sim,2538,Fernanda Araújo,fernanda.araujo426@hotmail.com,Natal,RN,2024-05-16,B2B,redes_sociais
9176,2259,2023-10-31,entregue,262.32,marketplace,sim,2259,Guilherme Neves,guilherme.neves975@gmail.com,Santos,SP,2023-11-04,B2C,indicação
9177,1073,2024-02-28,entregue,723.04,app,não,1073,Thiago Ribeiro,thiago.ribeiro768@hotmail.com,Caxias do Sul,RS,2023-10-07,B2C,paid_search
9178,1921,2023-02-12,entregue,779.39,marketplace,não,1921,Ursula Castro,ursula.castro922@outlook.com,Natal,RN,2023-05-12,B2C,indicação
9179,2535,2023-11-28,entregue,2176.8,site,sim,2535,Thiago Carvalho,thiago.carvalho539@gmail.com,São Luís,MA,2023-06-27,B2C,orgânico
9180,185,2023-12-05,devolvido,713.73,marketplace,sim,185,Wanessa Costa,wanessa.costa320@yahoo.com.br,Osasco,SP,2024-08-04,B2C,orgânico
9181,2795,2024-07-25,entregue,1255.72,site,sim,2795,Xênia Duarte,xenia.duarte583@yahoo.com.br,Porto Velho,RO,2024-12-07,B2C,paid_search
9182,2514,2023-11-01,entregue,986.92,app,não,2514,Amanda Barbosa,amanda.barbosa334@gmail.com,Campo Grande,MS,2024-04-09,B2B,indicação
9183,2987,2024-11-25,entregue,630.81,site,sim,2987,Marcos Azevedo,marcos.azevedo194@outlook.com,Manaus,AM,2023-01-04,B2C,orgânico
9184,2493,2023-11-29,devolvido,7916.74,marketplace,sim,2493,Patrícia Azevedo,patricia.azevedo459@outlook.com,Feira de Santana,BA,2024-05-04,B2B,paid_search
9185,836,2023-12-24,em_transito,2300.02,app,não,836,Paulo Nascimento,paulo.nascimento341@yahoo.com.br,Campinas,SP,2024-12-31,B2C,orgânico
9186,1208,2024-10-27,entregue,,app,não,1208,Diana Martins,diana.martins600@terra.com.br,Contagem,MG,2023-02-14,B2C,paid_search
9187,2496,2023-11-18,entregue,1374.04,app,não,2496,Paulo Correia,paulo.correia518@outlook.com,Serra,ES,2023-06-07,B2C,paid_search
9188,1487,2024-01-23,entregue,1707.53,app,não,1487,Letícia Souza,leticia.souza917@gmail.com,Londrina,PR,2023-12-17,B2C,indicação
9189,2510,2023-08-13,entregue,1260.1,marketplace,sim,2510,Zélia Cavalcanti,zelia.cavalcanti17@yahoo.com.br,Olinda,PE,2023-11-25,B2C,indicação
9190,1940,2023-12-02,entregue,2290.47,app,não,1940,Daniela Neves,daniela.neves400@yahoo.com.br,Macapá,AP,2024-03-07,B2C,redes_sociais
9191,22,2024-07-26,entregue,10602.85,marketplace,não,22,Fernanda Cunha,fernanda.cunha779@gmail.com,Mogi das Cruzes,SP,2023-05-09,B2B,redes_sociais
9192,2094,2023-11-05,cancelado,1440.79,app,sim,2094,Vera Lima,vera.lima579@yahoo.com.br,Florianópolis,SC,2023-03-06,B2B,indicação
9193,1392,2023-01-08,entregue,679.72,app,não,1392,Otávio Pereira,otávio.pereira411@hotmail.com,Belo Horizonte,MG,2023-10-08,B2C,paid_search
9194,469,2023-11-12,entregue,1232.71,marketplace,não,469,Letícia Santos,leticia.santos612@yahoo.com.br,São Gonçalo,RJ,2023-01-31,B2C,indicação
9195,2126,2023-09-22,cancelado,2335.45,site,não,2126,Marcos Correia,marcos.correia766@terra.com.br,João Pessoa,PB,2024-12-07,B2C,indicação
9196,2797,2024-06-10,cancelado,3025.95,app,sim,2797,Patrícia Castro,patricia.castro784@uol.com.br,Ananindeua,PA,2023-08-10,B2B,redes_sociais
9197,2398,2023-12-29,devolvido,1952.99,marketplace,não,2398,Patrícia Campos,patricia.campos134@terra.com.br,Contagem,MG,2024-06-25,B2C,orgânico
9198,1050,2023-07-14,entregue,1129.39,marketplace,sim,1050,Diana Castro,diana.castro137@terra.com.br,Natal,RN,2023-06-27,B2C,indicação
9199,1205,2023-02-15,entregue,1523.53,app,não,1205,Renata Almeida,renata.almeida236@terra.com.br,Porto Velho,RO,2024-09-30,B2C,redes_sociais
9200,2969,2024-04-22,entregue,9921.18,marketplace,sim,2969,Paulo Pinto,paulo.pinto662@gmail.com,Diadema,SP,2023-12-14,B2B,paid_search
9201,1987,2023-12-04,entregue,386.94,marketplace,não,1987,Letícia Santos,leticia.santos952@terra.com.br,Serra,ES,2023-05-03,B2C,orgânico
9202,532,2023-06-26,entregue,1845.16,marketplace,não,532,Xênia Cavalcanti,xenia.cavalcanti970@hotmail.com,Ribeirão Preto,SP,2024-11-01,B2B,indicação
9203,1050,2024-10-10,entregue,1223.98,app,não,1050,Diana Castro,diana.castro137@terra.com.br,Natal,RN,2023-06-27,B2C,indicação
9204,1358,2023-10-20,entregue,1901.2,app,sim,1358,Sandra Silva,sandra.silva387@gmail.com,São Gonçalo,RJ,2024-01-23,B2C,orgânico
9205,362,2023-07-13,em_transito,11351.29,site,não,362,Leonardo Cavalcanti,leonardo.cavalcanti418@uol.com.br,Manaus,AM,2023-01-27,B2B,orgânico
9206,2359,2023-11-01,entregue,10181.38,site,sim,2359,Guilherme Carvalho,guilherme.carvalho909@outlook.com,Ribeirão Preto,SP,2023-04-13,B2B,paid_search
9207,1495,2023-06-10,cancelado,2144.85,app,não,1495,Ulisses Correia,ulisses.correia380@gmail.com,Contagem,MG,2023-01-17,B2C,indicação
9208,581,2023-11-19,em_transito,2082.85,app,não,581,Beatriz Esteves,beatriz.esteves781@terra.com.br,Maceió,AL,2023-10-08,B2C,indicação
9209,1731,2024-03-12,entregue,6723.71,app,não,1731,Zélia Lima,zelia.lima166@gmail.com,Macapá,AP,2023-05-05,B2B,redes_sociais
9210,1920,2023-01-17,cancelado,4746.69,app,sim,1920,Helena Castro,helena.castro426@outlook.com,Mogi das Cruzes,SP,2024-03-26,B2B,orgânico
9211,752,2023-12-20,entregue,2411.6,marketplace,não,752,Carlos Correia,carlos.correia81@outlook.com,Salvador,BA,2023-12-09,B2C,redes_sociais
9212,1127,2024-12-28,entregue,1137.66,app,não,1127,Vera Neves,vera.neves660@outlook.com,São Luís,MA,2024-07-11,B2C,redes_sociais
9213,2599,2023-04-28,entregue,1039.59,marketplace,não,2599,Xavier Azevedo,xavier.azevedo693@uol.com.br,Aracaju,SE,2024-04-02,B2C,redes_sociais
9214,80,2023-03-12,entregue,990.08,site,sim,80,Nelson Correia,nelson.correia28@terra.com.br,Curitiba,PR,2024-10-20,B2C,redes_sociais
9215,2565,2024-11-25,devolvido,2923.25,app,não,2565,Ursula Martins,ursula.martins284@outlook.com,Caxias do Sul,RS,2023-07-17,B2B,paid_search
9216,2669,2024-05-12,entregue,12245.81,app,sim,2669,Paulo Rodrigues,paulo.rodrigues29@outlook.com,Manaus,AM,2023-03-22,B2B,orgânico
9217,879,2023-04-07,entregue,12820.07,site,sim,879,Vinicius Cavalcanti,vinicius.cavalcanti689@gmail.com,São Paulo,SP,2023-03-11,B2B,orgânico
9218,2316,2023-09-13,cancelado,1439.03,app,sim,2316,Thiago Rocha,thiago.rocha729@hotmail.com,Curitiba,PR,2023-05-21,B2C,orgânico
9219,2076,2024-07-16,entregue,9979.19,app,sim,2076,Vera Rodrigues,vera.rodrigues192@hotmail.com,Osasco,SP,2023-08-22,B2B,indicação
9220,1098,2024-09-06,entregue,1041.36,marketplace,não,1098,Caio Azevedo,caio.azevedo89@hotmail.com,João Pessoa,PB,2024-04-19,B2B,redes_sociais
9221,1383,2024-09-12,entregue,492.13,marketplace,não,1383,Helena Martins,helena.martins42@yahoo.com.br,Porto Alegre,RS,2024-02-09,B2C,indicação
9222,1911,2023-07-05,entregue,3292.08,marketplace,não,1911,Otávio Ferreira,otávio.ferreira660@terra.com.br,Feira de Santana,BA,2024-04-27,B2B,indicação
9223,1422,2023-11-11,entregue,5284.37,site,não,1422,Xênia Ribeiro,xenia.ribeiro289@terra.com.br,Rio de Janeiro,RJ,2023-11-14,B2B,paid_search
9224,9,2023-12-31,entregue,2357.66,marketplace,não,9,Renata Andrade,renata.andrade380@hotmail.com,Aracaju,SE,2023-08-03,B2C,orgânico
9225,1558,2023-12-02,entregue,4740.31,marketplace,não,1558,Hanna Dias,hanna.dias452@gmail.com,Teresina,PI,2024-01-14,B2B,redes_sociais
9226,281,2023-11-13,em_transito,33.25,marketplace,não,281,Flávia Santos,flávia.santos340@yahoo.com.br,Recife,PE,2024-03-02,B2C,orgânico
9227,1346,2023-10-02,entregue,702.82,site,sim,1346,Hanna Barbosa,hanna.barbosa990@yahoo.com.br,Mogi das Cruzes,SP,2023-06-25,B2C,orgânico
9228,1739,2023-01-24,cancelado,1904.53,app,não,1739,Joana Freitas,joana.freitas97@yahoo.com.br,Salvador,BA,2024-10-01,B2C,paid_search
9229,135,2023-09-20,entregue,931.51,marketplace,sim,135,Gabriel Araújo,gabriel.araujo16@outlook.com,Belém,PA,2024-02-24,B2C,paid_search
9230,221,2024-03-08,entregue,5415.51,app,não,221,Thiago Ferreira,thiago.ferreira280@hotmail.com,Aparecida de Goiânia,GO,2024-06-09,B2B,redes_sociais
9231,947,2024-08-12,entregue,1344.78,site,não,947,Guilherme Duarte,guilherme.duarte714@terra.com.br,Macapá,AP,2024-07-15,B2C,indicação
9232,1523,2023-11-12,entregue,2459.23,marketplace,não,1523,Fernanda Lima,fernanda.lima281@yahoo.com.br,Florianópolis,SC,2023-07-24,B2C,indicação
9233,2250,2023-02-01,devolvido,1346.81,app,sim,2250,Juliana Moreira,juliana.moreira677@yahoo.com.br,Aparecida de Goiânia,GO,2024-10-12,B2C,paid_search
9234,2153,2024-03-08,entregue,2413.48,app,sim,2153,Vera Alves,vera.alves656@hotmail.com,Porto Velho,RO,2023-06-09,B2C,paid_search
9235,1750,2024-11-10,entregue,1434.12,app,sim,1750,Wagner Gomes,wagner.gomes574@outlook.com,Aparecida de Goiânia,GO,2024-05-16,B2C,indicação
9236,1018,2024-05-08,cancelado,2862.97,marketplace,não,1018,Mariana Moreira,mariana.moreira587@yahoo.com.br,Manaus,AM,2024-05-15,B2B,paid_search
9237,2732,2023-01-06,em_transito,1439.32,site,não,2732,Beatriz Fernandes,beatriz.fernandes471@gmail.com,Goiânia,GO,2023-08-05,B2C,indicação
9238,1390,2024-05-11,cancelado,2012.8,marketplace,não,1390,Rafael Lopes,rafael.lopes841@terra.com.br,Londrina,PR,2023-07-23,B2C,orgânico
9239,1520,2023-02-09,entregue,419.43,site,não,1520,Helena Dias,helena.dias496@yahoo.com.br,Olinda,PE,2024-09-06,B2C,paid_search
9240,2355,2024-04-27,cancelado,62.83,marketplace,sim,2355,Yasmin Carvalho,yasmin.carvalho380@hotmail.com,Manaus,AM,2023-02-07,B2C,redes_sociais
9241,827,2023-05-01,entregue,1492.0,marketplace,sim,827,Ivan Lima,ivan.lima742@hotmail.com,Belo Horizonte,MG,2024-04-15,B2C,orgânico
9242,1015,2024-04-13,entregue,1612.55,marketplace,não,1015,Patrícia Barbosa,patricia.barbosa87@uol.com.br,Fortaleza,CE,2023-11-09,B2B,paid_search
9243,2435,2023-08-15,entregue,1574.09,site,sim,2435,Mariana Duarte,mariana.duarte67@terra.com.br,Campo Grande,MS,2023-10-20,B2C,orgânico
9244,2813,2023-10-20,cancelado,1606.15,app,não,2813,Nelson Araújo,nelson.araujo123@hotmail.com,Rio de Janeiro,RJ,2023-09-27,B2C,indicação
9245,310,2024-05-25,entregue,880.84,marketplace,não,310,Mariana Pereira,mariana.pereira849@gmail.com,Diadema,SP,2024-06-01,B2C,paid_search
9246,1373,2024-12-01,entregue,2339.94,marketplace,não,1373,Daniela Cardoso,daniela.cardoso389@outlook.com,Goiânia,GO,2024-01-18,B2C,indicação
9247,2275,2024-02-11,cancelado,222.49,app,não,2275,Thiago Neves,thiago.neves827@outlook.com,Maceió,AL,2023-11-13,B2C,paid_search
9248,34,2023-11-16,em_transito,269.14,marketplace,não,34,Zélia Silva,zelia.silva272@outlook.com,Porto Velho,RO,2023-10-20,B2C,redes_sociais
9249,2825,2023-12-10,entregue,314.94,site,não,2825,Juliana Lopes,juliana.lopes319@terra.com.br,Curitiba,PR,2024-11-04,B2C,redes_sociais
9250,2304,2023-10-21,entregue,2020.91,site,sim,2304,Eduardo Costa,eduardo.costa351@hotmail.com,Goiânia,GO,2024-06-18,B2C,paid_search
9251,1905,2023-08-22,entregue,1446.98,marketplace,sim,1905,Amanda Martins,amanda.martins790@hotmail.com,Feira de Santana,BA,2024-08-27,B2C,orgânico
9252,1521,2024-04-25,entregue,2223.02,marketplace,não,1521,Ivan Sousa,ivan.sousa198@gmail.com,Ananindeua,PA,2023-01-31,B2C,paid_search
9253,2418,2024-05-07,entregue,802.63,marketplace,não,2418,Helena Araújo,helena.araujo791@terra.com.br,Betim,MG,2023-10-21,B2B,indicação
9254,2415,2023-07-29,entregue,428.96,app,não,2415,Vera Moreira,vera.moreira484@yahoo.com.br,Serra,ES,2023-09-28,B2C,orgânico
9255,2466,2024-04-20,entregue,1240.32,marketplace,não,2466,Xavier Costa,xavier.costa354@hotmail.com,Cuiabá,MT,2023-04-22,B2C,orgânico
9256,991,2024-11-15,cancelado,2008.34,marketplace,não,991,Yara Duarte,yara.duarte451@hotmail.com,Manaus,AM,2023-07-05,B2C,redes_sociais
9257,1742,2023-02-07,entregue,2142.82,site,sim,1742,Rafael Cavalcanti,rafael.cavalcanti657@uol.com.br,Campinas,SP,2023-03-21,B2C,orgânico
9258,802,2023-11-27,cancelado,1528.49,site,sim,802,Olívia Esteves,olivia.esteves251@gmail.com,Diadema,SP,2023-10-12,B2C,paid_search
9259,1487,2023-11-22,entregue,258.62,site,não,1487,Letícia Souza,leticia.souza917@gmail.com,Londrina,PR,2023-12-17,B2C,indicação
9260,2091,2023-02-12,entregue,74.14,app,não,2091,Olívia Vieira,olivia.vieira241@hotmail.com,Macapá,AP,2024-05-21,B2C,redes_sociais
9261,2279,2024-11-02,entregue,12446.93,site,não,2279,Wagner Carvalho,wagner.carvalho672@outlook.com,Belo Horizonte,MG,2024-01-08,B2B,paid_search
9262,63,2023-11-11,entregue,816.73,app,não,63,Paulo Correia,paulo.correia416@yahoo.com.br,Diadema,SP,2023-01-01,B2C,paid_search
9263,2445,2023-08-30,entregue,1909.26,marketplace,sim,2445,Sérgio Lopes,sergio.lopes142@uol.com.br,Diadema,SP,2023-01-18,B2C,indicação
9264,528,2023-06-29,entregue,1111.95,app,sim,528,Tânia Rocha,tania.rocha144@terra.com.br,Rio de Janeiro,RJ,2024-11-02,B2C,indicação
9265,179,2024-06-17,entregue,14608.34,marketplace,sim,179,Xênia Souza,xenia.souza615@yahoo.com.br,João Pessoa,PB,2023-12-27,B2B,paid_search
9266,2619,2023-10-27,cancelado,196.83,marketplace,sim,2619,Tânia Pinto,tania.pinto835@gmail.com,Fortaleza,CE,2024-07-13,B2C,indicação
9267,1461,2024-04-20,entregue,1530.45,marketplace,sim,1461,Sandra Ferreira,sandra.ferreira579@uol.com.br,Belo Horizonte,MG,2024-07-31,B2C,redes_sociais
9268,2676,2024-09-10,entregue,825.44,site,não,2676,Zacarias Azevedo,zacarias.azevedo473@gmail.com,Diadema,SP,2023-12-25,B2C,paid_search
9269,424,2023-11-15,cancelado,623.66,app,não,424,Xavier Cardoso,xavier.cardoso811@yahoo.com.br,Porto Alegre,RS,2023-09-11,B2C,orgânico
9270,2344,2024-02-16,entregue,1684.53,app,sim,2344,Ivan Sousa,ivan.sousa102@terra.com.br,Teresina,PI,2024-11-05,B2C,indicação
9271,1663,2023-11-17,entregue,784.57,site,sim,1663,Natália Rocha,natália.rocha381@uol.com.br,Joinville,SC,2023-03-15,B2C,indicação
9272,844,2023-05-18,entregue,1909.0,site,não,844,Natália Duarte,natália.duarte804@outlook.com,Londrina,PR,2024-08-03,B2C,paid_search
9273,201,2023-11-04,entregue,786.76,app,não,201,Juliana Teixeira,juliana.teixeira481@gmail.com,Aparecida de Goiânia,GO,2024-10-08,B2C,indicação
9274,1126,2024-04-17,em_transito,1691.85,app,não,1126,Xênia Rocha,xenia.rocha9@yahoo.com.br,Teresina,PI,2024-06-24,B2C,paid_search
9275,2331,2024-02-24,entregue,1273.23,marketplace,não,2331,Sérgio Duarte,sergio.duarte991@gmail.com,Maceió,AL,2023-05-16,B2C,paid_search
9276,1615,2024-09-06,entregue,680.71,site,sim,1615,Diana Andrade,diana.andrade647@uol.com.br,Rio de Janeiro,RJ,2023-06-28,B2C,redes_sociais
9277,399,2023-09-21,entregue,210.55,site,sim,399,Elton Correia,elton.correia792@terra.com.br,Serra,ES,2024-07-16,B2C,orgânico
9278,2943,2024-08-24,cancelado,258.61,marketplace,sim,2943,Rafael Souza,rafael.souza369@outlook.com,Mogi das Cruzes,SP,2023-08-21,B2C,redes_sociais
9279,95,2024-09-08,cancelado,1967.41,site,sim,95,Letícia Cunha,leticia.cunha364@hotmail.com,Natal,RN,2023-12-15,B2C,indicação
9280,625,2024-07-11,entregue,650.85,marketplace,sim,625,Igor Azevedo,igor.azevedo270@hotmail.com,Fortaleza,CE,2023-03-19,B2C,orgânico
9281,2280,2024-03-12,entregue,2976.23,site,não,2280,Xavier Rodrigues,xavier.rodrigues33@gmail.com,Natal,RN,2024-02-03,B2B,redes_sociais
9282,1780,2024-08-23,devolvido,103.6,app,sim,1780,Rafael Andrade,rafael.andrade346@uol.com.br,Florianópolis,SC,2024-11-25,B2C,orgânico
9283,1364,2024-11-03,entregue,2355.6,site,não,1364,Wagner Lopes,wagner.lopes624@terra.com.br,Joinville,SC,2024-12-24,B2C,redes_sociais
9284,357,2023-03-29,entregue,128.48,marketplace,não,357,Bruno Fernandes,bruno.fernandes503@outlook.com,São Gonçalo,RJ,2023-12-31,B2C,redes_sociais
9285,1271,2023-12-30,cancelado,1007.15,app,sim,1271,Hanna Duarte,hanna.duarte14@terra.com.br,São Gonçalo,RJ,2023-01-22,B2C,orgânico
9286,296,2023-11-16,cancelado,1591.03,app,não,296,Beatriz Castro,beatriz.castro667@outlook.com,Campinas,SP,2023-10-22,B2C,orgânico
9287,1077,2023-10-26,entregue,1090.33,site,não,1077,Elton Castro,elton.castro644@outlook.com,Teresina,PI,2024-08-31,B2C,indicação
9288,1067,2023-11-04,cancelado,2473.7,app,não,1067,Yasmin Andrade,yasmin.andrade290@outlook.com,Natal,RN,2024-09-19,B2C,indicação
9289,1298,2023-10-06,entregue,154.76,app,sim,1298,Xênia Cardoso,xenia.cardoso181@hotmail.com,Contagem,MG,2023-07-10,B2C,paid_search
9290,281,2024-02-15,entregue,2320.86,app,não,281,Flávia Santos,flávia.santos340@yahoo.com.br,Recife,PE,2024-03-02,B2C,orgânico
9291,1850,2023-07-03,cancelado,1816.8,app,não,1850,Bruno Carvalho,bruno.carvalho311@uol.com.br,Belém,PA,2024-08-21,B2B,indicação
9292,2514,2023-09-07,entregue,13755.41,site,não,2514,Amanda Barbosa,amanda.barbosa334@gmail.com,Campo Grande,MS,2024-04-09,B2B,indicação
9293,1654,2024-07-10,entregue,1379.45,marketplace,não,1654,Helena Barbosa,helena.barbosa677@uol.com.br,Osasco,SP,2023-09-28,B2C,redes_sociais
9294,856,2023-03-15,em_transito,4795.56,marketplace,sim,856,Thiago Lima,thiago.lima12@hotmail.com,Fortaleza,CE,2024-10-25,B2B,redes_sociais
9295,2789,2024-12-11,entregue,2736.04,site,sim,2789,Elton Freitas,elton.freitas712@gmail.com,Ananindeua,PA,2023-05-10,B2B,redes_sociais
9296,2315,2023-08-24,entregue,2134.04,site,sim,2315,Ivan Andrade,ivan.andrade511@gmail.com,João Pessoa,PB,2023-11-04,B2C,orgânico
9297,734,2023-11-15,entregue,12555.85,app,não,734,Letícia Oliveira,leticia.oliveira110@hotmail.com,Serra,ES,2023-07-16,B2B,redes_sociais
9298,1537,2023-07-09,em_transito,420.6,marketplace,sim,1537,Patrícia Correia,patricia.correia292@gmail.com,Rio de Janeiro,RJ,2024-10-21,B2C,orgânico
9299,1053,2023-07-31,entregue,1920.73,site,não,1053,Fernanda Freitas,fernanda.freitas269@hotmail.com,Goiânia,GO,2023-02-20,B2C,redes_sociais
9300,1855,2023-08-04,entregue,2378.51,app,não,1855,Olívia Pereira,olivia.pereira202@terra.com.br,Aracaju,SE,2024-05-25,B2C,orgânico
9301,1865,2024-05-03,devolvido,2404.34,site,não,1865,Xênia Teixeira,xenia.teixeira200@terra.com.br,Santos,SP,2024-10-12,B2C,redes_sociais
